customer_id,recency,frequency,monetary,cluster,Segment
16780,100,3,605.55,0,Champions
16781,372,2,934.25,0,Champions
16782,10,38,10438.41,1,Lost Customers
16783,437,1,391.95,3,New/Promising
16784,20,5,896.53,2,At-Risk Loyalists
16785,410,1,533.78,3,New/Promising
16786,394,1,51.839999999999996,3,New/Promising
16787,398,4,1035.43,0,Champions
16788,123,5,1950.3,0,Champions
16789,8,1,80.8,2,At-Risk Loyalists
16790,4,6,1545.6200000000001,2,At-Risk Loyalists
16791,29,15,4038.69,1,Lost Customers
16792,282,5,623.46,0,Champions
16793,57,1,243.84,3,New/Promising
16794,1,15,2090.91,1,Lost Customers
16795,365,3,2492.39,0,Champions
16796,89,1,305.62,3,New/Promising
16797,393,5,1827.77,0,Champions
16798,554,3,848.71,0,Champions
16799,432,2,495.98,3,New/Promising
16800,11,1,1201.49,2,At-Risk Loyalists
16801,163,4,1619.73,0,Champions
16802,679,2,582.61,3,New/Promising
16803,65,1,332.3,3,New/Promising
16804,23,3,536.99,2,At-Risk Loyalists
16805,174,5,1097.24,0,Champions
16806,103,4,801.49,0,Champions
16807,143,6,2123.88,0,Champions
16808,99,2,288.42,3,New/Promising
16809,23,9,1727.43,1,Lost Customers
16810,192,2,842.0400000000001,0,Champions
16811,5,2,547.07,2,At-Risk Loyalists
16812,361,4,2392.0,0,Champions
16813,8,10,1692.98,1,Lost Customers
16814,14,36,12499.710000000001,1,Lost Customers
16815,454,2,410.97,3,New/Promising
16816,103,4,417.06,0,Champions
16817,3,13,2804.9,1,Lost Customers
16818,11,11,3349.57,1,Lost Customers
16819,465,2,182.59,3,New/Promising
16820,96,1,497.61,3,New/Promising
16821,382,1,113.35,3,New/Promising
16822,686,1,181.39,3,New/Promising
16823,227,7,2260.09,0,Champions
16824,16,3,686.24,2,At-Risk Loyalists
16825,39,5,1826.89,0,Champions
16826,51,1,341.7,2,At-Risk Loyalists
16827,393,5,392.13,0,Champions
16828,93,2,128.5,3,New/Promising
16829,157,2,513.32,3,New/Promising
16830,39,4,1207.5,2,At-Risk Loyalists
16831,565,1,91.8,3,New/Promising
16832,184,5,417.61,0,Champions
16833,1,6,2409.04,1,Lost Customers
16834,228,2,898.96,0,Champions
16835,128,6,1538.41,0,Champions
16836,40,4,782.37,2,At-Risk Loyalists
16837,31,11,3170.98,1,Lost Customers
16838,197,4,1159.61,0,Champions
16839,9,44,22310.49,1,Lost Customers
16840,603,2,139.85,3,New/Promising
16841,37,12,4006.06,1,Lost Customers
16842,101,3,1264.19,0,Champions
16843,43,35,19571.43,1,Lost Customers
16844,563,2,614.34,3,New/Promising
16845,618,1,253.88,3,New/Promising
16846,50,3,842.41,2,At-Risk Loyalists
16847,43,2,614.89,2,At-Risk Loyalists
16848,53,4,1411.62,0,Champions
16849,187,1,124.57,3,New/Promising
16850,334,1,332.41,3,New/Promising
16851,4,3,342.45,2,At-Risk Loyalists
16852,10,2,144.91000000000003,2,At-Risk Loyalists
16854,417,2,1408.96,0,Champions
16855,24,2,328.4,2,At-Risk Loyalists
16856,15,3,358.49,2,At-Risk Loyalists
16857,443,1,352.8,3,New/Promising
16858,369,10,4668.28,0,Champions
16859,145,7,1932.41,0,Champions
16860,453,3,1610.62,0,Champions
16861,60,5,946.59,0,Champions
16862,547,4,662.33,0,Champions
16863,31,3,998.52,2,At-Risk Loyalists
16864,434,2,409.25,3,New/Promising
16865,402,1,130.95,3,New/Promising
16866,141,3,207.73999999999998,3,New/Promising
16867,690,1,76.74000000000001,3,New/Promising
16868,394,3,393.39,3,New/Promising
16869,23,4,825.42,2,At-Risk Loyalists
16870,469,1,450.15999999999997,3,New/Promising
16871,22,6,2812.34,1,Lost Customers
16872,77,6,1213.13,0,Champions
16873,5,12,14617.39,1,Lost Customers
16874,379,1,217.74,3,New/Promising
16875,67,11,4234.53,1,Lost Customers
16876,404,1,136.01,3,New/Promising
16877,12,6,853.72,2,At-Risk Loyalists
16878,84,1,13.3,3,New/Promising
16880,31,8,1840.86,1,Lost Customers
16881,67,1,432.0,3,New/Promising
16882,67,3,705.12,2,At-Risk Loyalists
16883,187,19,2396.59,0,Champions
16884,38,4,1073.92,2,At-Risk Loyalists
16885,15,4,710.74,2,At-Risk Loyalists
16886,456,1,134.0,3,New/Promising
16887,35,3,660.72,2,At-Risk Loyalists
16888,401,3,437.15,3,New/Promising
16889,195,6,2530.9,0,Champions
16890,477,3,285.41,3,New/Promising
16891,2,11,2056.82,1,Lost Customers
16892,1,7,762.1,2,At-Risk Loyalists
16893,367,2,401.77,3,New/Promising
16894,502,3,1324.06,0,Champions
16895,65,5,1121.42,0,Champions
16896,555,1,103.95,3,New/Promising
16897,299,2,289.78,3,New/Promising
16898,26,5,1016.37,2,At-Risk Loyalists
16899,8,8,1721.02,1,Lost Customers
16900,17,3,887.11,2,At-Risk Loyalists
16901,729,1,204.26,3,New/Promising
16902,116,1,1706.88,0,Champions
16903,29,3,1062.28,2,At-Risk Loyalists
16904,4,21,5132.37,1,Lost Customers
16905,5,17,5034.15,1,Lost Customers
16906,82,7,1448.8,0,Champions
16907,29,9,1707.9,1,Lost Customers
16908,722,1,252.59,3,New/Promising
16909,72,1,379.14,3,New/Promising
16910,4,8,1510.06,1,Lost Customers
16911,636,2,255.25,3,New/Promising
16912,29,15,4480.31,1,Lost Customers
16913,290,3,423.90999999999997,3,New/Promising
16914,36,1,208.46,2,At-Risk Loyalists
16915,9,11,1543.18,1,Lost Customers
16916,24,4,1123.4,2,At-Risk Loyalists
16917,277,2,1857.83,0,Champions
16918,50,16,3213.29,1,Lost Customers
16919,156,24,5125.91,1,Lost Customers
16920,411,1,355.45,3,New/Promising
16921,61,3,446.67,2,At-Risk Loyalists
16922,573,1,611.08,3,New/Promising
16923,12,32,13378.36,1,Lost Customers
16924,21,3,846.75,2,At-Risk Loyalists
16925,540,1,125.65,3,New/Promising
16926,371,5,1421.35,0,Champions
16927,116,3,543.05,0,Champions
16928,80,29,4113.23,1,Lost Customers
16929,4,7,1295.39,2,At-Risk Loyalists
16930,26,3,380.55,2,At-Risk Loyalists
16931,5,23,5233.62,1,Lost Customers
16932,53,3,440.71,2,At-Risk Loyalists
16933,1,9,3181.25,1,Lost Customers
16934,55,6,2110.9900000000002,0,Champions
16935,382,3,535.1,3,New/Promising
16936,26,2,551.17,2,At-Risk Loyalists
16937,499,1,202.1,3,New/Promising
16938,9,9,7043.18,1,Lost Customers
16939,489,3,449.0,3,New/Promising
16940,52,8,6427.66,1,Lost Customers
16941,612,1,33.0,3,New/Promising
16942,13,9,1920.59,1,Lost Customers
16943,212,5,1299.49,0,Champions
16944,610,1,101.36,3,New/Promising
16945,22,33,8548.16,1,Lost Customers
16946,383,5,1222.04,0,Champions
16947,236,5,955.21,0,Champions
16948,139,7,868.77,0,Champions
16949,4,6,1286.27,2,At-Risk Loyalists
16950,57,10,3784.37,1,Lost Customers
16951,135,3,1277.75,0,Champions
16952,109,5,798.78,0,Champions
16953,30,1,20.8,3,New/Promising
16954,1,20,6081.88,1,Lost Customers
16955,185,6,1309.41,0,Champions
16956,18,1,308.74,2,At-Risk Loyalists
16957,239,2,416.64,3,New/Promising
16958,435,1,809.44,3,New/Promising
16959,87,1,117.35000000000001,3,New/Promising
16960,39,8,2043.43,0,Champions
16961,116,3,794.56,0,Champions
16962,410,1,251.04,3,New/Promising
16963,187,1,110.55000000000001,3,New/Promising
16964,733,2,207.85,3,New/Promising
16965,227,1,201.19,3,New/Promising
16966,8,7,2154.97,1,Lost Customers
16967,189,1,319.02,3,New/Promising
16968,4,2,439.43,2,At-Risk Loyalists
16969,39,3,650.41,2,At-Risk Loyalists
16970,626,1,71.4,3,New/Promising
16971,38,1,357.21,2,At-Risk Loyalists
16972,383,2,786.25,3,New/Promising
16973,386,1,127.0,3,New/Promising
16974,523,2,365.5,3,New/Promising
16975,423,3,926.12,0,Champions
16976,267,1,251.51999999999998,3,New/Promising
16977,395,4,496.0,0,Champions
16978,78,3,768.88,0,Champions
16979,4,9,2859.74,1,Lost Customers
16980,255,3,1473.3300000000002,0,Champions
16982,61,1,384.06,2,At-Risk Loyalists
16983,13,11,3710.22,1,Lost Customers
16984,88,9,10754.8,1,Lost Customers
16985,17,23,10923.16,1,Lost Customers
16986,30,11,4888.75,1,Lost Customers
16987,3,11,2535.9,1,Lost Customers
16988,5,2,382.67,2,At-Risk Loyalists
16989,7,6,1133.25,2,At-Risk Loyalists
16990,219,2,344.0,3,New/Promising
16991,421,1,1041.21,3,New/Promising
16992,11,13,5476.5,1,Lost Customers
16993,464,2,1950.9499999999998,0,Champions
16996,30,9,2123.61,1,Lost Customers
16997,288,3,702.0,0,Champions
16998,150,5,402.0,0,Champions
16999,23,2,484.82,2,At-Risk Loyalists
17000,396,2,406.3,3,New/Promising
17001,1,19,6640.8,1,Lost Customers
17002,86,7,2571.55,0,Champions
17003,402,4,830.16,0,Champions
17004,46,4,2425.16,0,Champions
17005,471,2,742.36,3,New/Promising
17006,5,8,1636.32,1,Lost Customers
17007,51,7,1120.1,0,Champions
17008,429,1,81.36,3,New/Promising
17009,551,1,242.06,3,New/Promising
17010,18,1,195.36,2,At-Risk Loyalists
17011,30,3,671.7,2,At-Risk Loyalists
17012,725,1,384.16,3,New/Promising
17014,8,3,586.33,2,At-Risk Loyalists
17015,29,3,1842.56,2,At-Risk Loyalists
17016,577,1,552.4,3,New/Promising
17017,3,29,14110.61,1,Lost Customers
17018,41,6,2287.7,0,Champions
17019,11,11,4012.2,1,Lost Customers
17020,542,2,935.62,3,New/Promising
17021,442,6,1182.22,0,Champions
17022,31,2,260.0,2,At-Risk Loyalists
17023,417,3,800.18,0,Champions
17024,45,3,95.85,2,At-Risk Loyalists
17025,61,5,1510.6399999999999,0,Champions
17026,185,3,208.98,3,New/Promising
17027,79,9,1327.1100000000001,0,Champions
17028,581,3,1593.83,0,Champions
17029,111,7,2137.3,0,Champions
17030,64,1,146.87,3,New/Promising
17031,12,6,2773.85,1,Lost Customers
17032,548,8,3004.6,0,Champions
17033,86,4,1332.79,0,Champions
17034,16,5,1283.92,2,At-Risk Loyalists
17035,246,4,613.59,0,Champions
17036,383,1,176.9,3,New/Promising
17037,88,1,1267.32,2,At-Risk Loyalists
17038,30,2,743.17,2,At-Risk Loyalists
17039,604,1,1954.99,0,Champions
17040,138,2,463.25,3,New/Promising
17041,27,6,1686.28,2,At-Risk Loyalists
17042,3,5,1044.3799999999999,2,At-Risk Loyalists
17043,32,8,2616.55,1,Lost Customers
17044,25,12,11962.3,1,Lost Customers
17045,113,5,827.6800000000001,0,Champions
17046,157,5,1906.07,0,Champions
17047,85,6,2289.23,0,Champions
17048,118,7,2071.68,0,Champions
17049,3,19,9947.48,1,Lost Customers
17050,96,11,4691.79,1,Lost Customers
17051,194,4,714.39,0,Champions
17052,28,1,413.75,2,At-Risk Loyalists
17053,131,1,498.48,3,New/Promising
17054,28,5,1356.33,2,At-Risk Loyalists
17055,446,1,239.55,3,New/Promising
17056,738,1,128.60000000000002,3,New/Promising
17057,596,1,294.74,3,New/Promising
17058,82,3,1179.89,0,Champions
17059,30,9,5602.53,1,Lost Customers
17060,266,1,234.24,3,New/Promising
17061,74,11,5232.2300000000005,1,Lost Customers
17062,314,6,1208.22,0,Champions
17063,21,13,3638.53,1,Lost Customers
17064,59,3,859.35,2,At-Risk Loyalists
17065,638,2,194.7,3,New/Promising
17066,726,1,228.34,3,New/Promising
17067,725,3,454.54,3,New/Promising
17068,12,47,9161.08,1,Lost Customers
17069,28,14,5794.28,1,Lost Customers
17070,114,2,445.32,3,New/Promising
17071,28,13,3801.2000000000003,1,Lost Customers
17072,625,1,282.05,3,New/Promising
17073,18,4,1446.09,2,At-Risk Loyalists
17074,563,1,203.05,3,New/Promising
17075,18,10,2241.73,1,Lost Customers
17076,36,6,1242.75,2,At-Risk Loyalists
17077,578,1,306.0,3,New/Promising
17078,36,2,378.2,2,At-Risk Loyalists
17079,78,1,118.80000000000001,3,New/Promising
17080,22,7,957.53,2,At-Risk Loyalists
17081,25,6,964.39,2,At-Risk Loyalists
17082,33,6,4732.03,1,Lost Customers
17083,109,9,4049.79,0,Champions
17084,35,3,5202.97,0,Champions
17085,123,28,7891.41,1,Lost Customers
17086,7,6,2050.08,2,At-Risk Loyalists
17087,738,1,221.53,3,New/Promising
17088,28,4,1991.01,2,At-Risk Loyalists
17089,386,1,128.45,3,New/Promising
17090,4,13,3149.48,1,Lost Customers
17091,3,19,7811.1,1,Lost Customers
17092,50,11,5594.96,1,Lost Customers
17093,593,1,235.88,3,New/Promising
17094,322,2,402.20000000000005,3,New/Promising
17095,23,7,2572.25,1,Lost Customers
17096,15,11,3759.18,1,Lost Customers
17097,2,9,1340.45,1,Lost Customers
17098,382,3,591.0699999999999,3,New/Promising
17099,533,1,582.17,3,New/Promising
17100,18,2,971.74,2,At-Risk Loyalists
17101,10,7,2507.05,1,Lost Customers
17102,262,1,25.5,3,New/Promising
17103,722,1,424.3,3,New/Promising
17104,424,1,474.03,3,New/Promising
17105,159,2,665.78,3,New/Promising
17106,389,1,491.23,3,New/Promising
17107,33,10,16075.42,1,Lost Customers
17108,664,1,174.95,3,New/Promising
17109,29,8,1295.46,2,At-Risk Loyalists
17110,165,3,510.7,0,Champions
17111,47,2,476.58,2,At-Risk Loyalists
17112,503,1,205.17,3,New/Promising
17113,574,6,2322.59,0,Champions
17114,6,8,808.62,2,At-Risk Loyalists
17115,8,7,2761.4900000000002,1,Lost Customers
17116,648,1,389.78,3,New/Promising
17117,288,1,116.19999999999999,3,New/Promising
17118,318,1,157.02,3,New/Promising
17119,3,2,606.91,2,At-Risk Loyalists
17120,233,1,307.46,3,New/Promising
17121,403,1,314.74,3,New/Promising
17122,119,4,570.5,0,Champions
17123,162,3,977.17,0,Champions
17124,185,1,298.89,3,New/Promising
17125,50,1,259.35,2,At-Risk Loyalists
17126,152,9,2070.44,0,Champions
17127,429,5,1155.0300000000002,0,Champions
17128,335,1,157.09,3,New/Promising
17129,520,1,31.85,3,New/Promising
17131,5,5,2463.17,2,At-Risk Loyalists
17132,452,2,1272.8,0,Champions
17133,16,12,14622.33,1,Lost Customers
17134,107,3,637.1,0,Champions
17135,16,10,1954.16,1,Lost Customers
17136,662,1,231.68,3,New/Promising
17137,416,6,1133.63,0,Champions
17138,276,7,4417.27,0,Champions
17139,16,25,19584.46,1,Lost Customers
17140,247,1,465.32,3,New/Promising
17141,418,4,754.33,0,Champions
17142,239,4,1283.75,0,Champions
17143,417,2,924.11,3,New/Promising
17144,1,2,984.57,2,At-Risk Loyalists
17145,513,4,3120.91,0,Champions
17146,106,13,5860.24,1,Lost Customers
17147,23,9,3199.95,1,Lost Customers
17148,52,1,124.88,3,New/Promising
17149,451,1,143.10000000000002,3,New/Promising
17150,377,6,1375.65,0,Champions
17151,735,1,231.90000000000003,3,New/Promising
17152,195,4,2016.5,0,Champions
17153,24,1,213.78,2,At-Risk Loyalists
17154,75,1,329.34,3,New/Promising
17155,18,7,892.46,2,At-Risk Loyalists
17156,492,1,591.87,3,New/Promising
17157,8,19,5151.9,1,Lost Customers
17158,32,5,1980.0,2,At-Risk Loyalists
17159,22,5,2099.59,2,At-Risk Loyalists
17160,31,17,10209.16,1,Lost Customers
17161,444,1,856.01,3,New/Promising
17162,29,10,1715.46,1,Lost Customers
17163,22,4,699.78,2,At-Risk Loyalists
17164,33,7,2467.35,1,Lost Customers
17165,284,6,1794.32,0,Champions
17166,39,2,206.34,2,At-Risk Loyalists
17167,380,3,867.11,0,Champions
17168,499,1,400.2,3,New/Promising
17169,58,3,1156.73,2,At-Risk Loyalists
17170,374,2,178.68,3,New/Promising
17171,289,2,384.59,3,New/Promising
17172,79,3,956.5699999999999,0,Champions
17173,5,8,3766.6,1,Lost Customers
17174,218,1,59.9,3,New/Promising
17175,44,4,1443.69,2,At-Risk Loyalists
17176,202,3,902.3199999999999,0,Champions
17177,505,1,119.5,3,New/Promising
17178,731,1,436.71,3,New/Promising
17179,178,6,1507.26,0,Champions
17180,56,11,2256.98,1,Lost Customers
17181,57,3,465.37,2,At-Risk Loyalists
17182,423,2,321.3,3,New/Promising
17183,8,6,3347.31,1,Lost Customers
17184,569,2,198.41000000000003,3,New/Promising
17185,592,3,229.46,3,New/Promising
17186,47,2,144.0,2,At-Risk Loyalists
17187,227,2,467.71,3,New/Promising
17188,11,13,4592.93,1,Lost Customers
17189,106,5,957.63,0,Champions
17190,59,7,1743.04,0,Champions
17191,28,15,4836.05,1,Lost Customers
17192,536,1,77.83,3,New/Promising
17193,36,9,2310.04,1,Lost Customers
17194,274,3,812.5,0,Champions
17195,655,1,562.98,3,New/Promising
17196,428,1,352.9,3,New/Promising
17197,30,1,1013.01,2,At-Risk Loyalists
17198,24,3,1213.88,2,At-Risk Loyalists
17199,582,1,145.12,3,New/Promising
17200,387,4,356.71,3,New/Promising
17201,54,4,1242.04,0,Champions
17202,421,1,160.65,3,New/Promising
17203,36,10,5575.88,1,Lost Customers
17204,175,9,5504.6900000000005,0,Champions
17205,54,3,999.35,2,At-Risk Loyalists
17206,53,1,204.24,3,New/Promising
17207,652,1,303.21999999999997,3,New/Promising
17208,396,1,115.35,3,New/Promising
17209,649,3,611.6,3,New/Promising
17210,393,1,253.37,3,New/Promising
17211,27,13,4046.65,1,Lost Customers
17212,253,3,794.41,0,Champions
17213,40,13,5182.3,1,Lost Customers
17214,60,6,1069.1200000000001,0,Champions
17215,464,1,186.15,3,New/Promising
17216,554,1,65.05,3,New/Promising
17217,234,2,218.0,3,New/Promising
17218,4,18,4192.68,1,Lost Customers
17219,32,2,259.13,2,At-Risk Loyalists
17220,24,21,4481.75,1,Lost Customers
17221,7,5,978.52,2,At-Risk Loyalists
17222,65,6,1605.01,0,Champions
17223,310,3,873.53,0,Champions
17224,501,1,100.86,3,New/Promising
17225,582,1,131.15,3,New/Promising
17226,309,3,900.12,0,Champions
17227,19,12,2022.03,1,Lost Customers
17228,16,13,3177.24,1,Lost Customers
17229,96,2,318.76,3,New/Promising
17230,264,18,9924.95,1,Lost Customers
17231,12,25,7197.04,1,Lost Customers
17232,3,2,421.52,2,At-Risk Loyalists
17233,35,3,560.86,2,At-Risk Loyalists
17234,183,1,149.89000000000001,3,New/Promising
17235,25,8,1904.8799999999999,1,Lost Customers
17236,13,12,1929.26,1,Lost Customers
17237,11,4,1002.08,2,At-Risk Loyalists
17238,3,32,7783.1,1,Lost Customers
17239,313,4,1189.45,0,Champions
17240,596,1,130.6,3,New/Promising
17241,385,12,2744.14,0,Champions
17242,108,5,2889.28,0,Champions
17243,1,69,20889.86,1,Lost Customers
17244,53,5,1826.04,0,Champions
17245,205,2,371.63,3,New/Promising
17246,547,2,38.92,3,New/Promising
17247,15,1,282.19,2,At-Risk Loyalists
17248,120,2,546.16,3,New/Promising
17249,429,1,68.03,3,New/Promising
17250,4,2,384.52,2,At-Risk Loyalists
17251,363,3,812.4300000000001,0,Champions
17252,117,2,353.86,3,New/Promising
17253,18,1,178.26,2,At-Risk Loyalists
17254,5,3,470.73,2,At-Risk Loyalists
17255,41,4,799.13,2,At-Risk Loyalists
17256,107,5,498.93,0,Champions
17257,436,2,192.73,3,New/Promising
17258,397,2,417.3,3,New/Promising
17259,148,6,1889.34,0,Champions
17260,411,1,120.95,3,New/Promising
17261,510,1,230.44,3,New/Promising
17262,52,11,2757.62,1,Lost Customers
17263,208,1,63.440000000000005,3,New/Promising
17264,424,1,279.59,3,New/Promising
17265,139,2,562.9,3,New/Promising
17266,2,5,517.73,2,At-Risk Loyalists
17267,127,2,317.62,3,New/Promising
17268,108,11,1733.8899999999999,0,Champions
17269,386,1,537.46,3,New/Promising
17270,469,2,604.4,3,New/Promising
17271,736,1,210.39,3,New/Promising
17272,42,4,2148.63,0,Champions
17273,424,1,141.12,3,New/Promising
17274,35,2,577.38,2,At-Risk Loyalists
17275,383,1,114.52,3,New/Promising
17276,402,1,508.39,3,New/Promising
17277,228,2,1065.3500000000001,0,Champions
17278,241,2,271.24,3,New/Promising
17279,58,1,187.82999999999998,3,New/Promising
17280,438,1,118.85999999999999,3,New/Promising
17281,374,6,797.8499999999999,0,Champions
17282,130,5,2339.66,0,Champions
17283,379,1,188.46,3,New/Promising
17284,60,8,2793.16,0,Champions
17285,628,2,428.34,3,New/Promising
17286,22,3,395.48,2,At-Risk Loyalists
17287,26,21,4111.96,1,Lost Customers
17288,9,11,2499.98,1,Lost Customers
17289,32,9,2079.39,1,Lost Customers
17290,4,8,1501.44,1,Lost Customers
17291,308,1,550.8000000000001,3,New/Promising
17292,472,2,271.75,3,New/Promising
17293,8,17,3774.23,1,Lost Customers
17294,669,2,467.78999999999996,3,New/Promising
17295,29,3,556.95,2,At-Risk Loyalists
17296,730,1,338.13,3,New/Promising
17297,17,1,131.78,2,At-Risk Loyalists
17298,101,5,957.5600000000001,0,Champions
17299,12,6,1016.08,2,At-Risk Loyalists
17300,391,2,393.64,3,New/Promising
17301,21,2,330.43,2,At-Risk Loyalists
17302,15,5,1135.63,2,At-Risk Loyalists
17303,361,1,250.04,3,New/Promising
17304,534,1,111.5,3,New/Promising
17305,649,1,2135.46,0,Champions
17306,11,21,9782.35,1,Lost Customers
17307,395,11,3999.8900000000003,0,Champions
17308,393,2,4511.76,0,Champions
17309,95,3,330.59000000000003,3,New/Promising
17310,387,2,1025.1,0,Champions
17311,78,6,3566.56,0,Champions
17312,139,3,644.3,0,Champions
17313,31,1,2328.84,2,At-Risk Loyalists
17314,25,17,4904.43,1,Lost Customers
17315,2,43,9650.6,1,Lost Customers
17316,420,1,124.45,3,New/Promising
17317,46,3,2600.34,0,Champions
17318,725,1,164.28,3,New/Promising
17319,669,1,29.1,3,New/Promising
17320,100,6,2895.77,0,Champions
17321,8,6,1741.18,2,At-Risk Loyalists
17322,376,5,922.59,0,Champions
17323,15,12,1565.59,1,Lost Customers
17324,18,12,2301.87,1,Lost Customers
17325,280,3,609.5699999999999,0,Champions
17326,408,2,321.95,3,New/Promising
17327,410,2,152.35,3,New/Promising
17328,673,1,104.7,3,New/Promising
17329,14,5,1004.4300000000001,2,At-Risk Loyalists
17330,23,4,423.8,2,At-Risk Loyalists
17331,124,1,175.2,3,New/Promising
17332,528,5,838.27,0,Champions
17333,86,1,494.25,3,New/Promising
17334,302,3,635.15,0,Champions
17335,384,2,508.0,3,New/Promising
17336,472,1,81.12,3,New/Promising
17337,151,4,2027.8700000000001,0,Champions
17338,17,17,12142.57,1,Lost Customers
17339,94,3,362.36,2,At-Risk Loyalists
17340,30,18,22404.82,1,Lost Customers
17341,157,5,1889.83,0,Champions
17342,380,4,1227.54,0,Champions
17343,355,6,1259.94,0,Champions
17344,46,2,468.11,2,At-Risk Loyalists
17345,15,10,1604.68,1,Lost Customers
17346,4,26,5323.0,1,Lost Customers
17347,86,1,228.96,3,New/Promising
17348,15,9,2476.41,1,Lost Customers
17349,179,5,852.25,0,Champions
17350,8,7,1906.041,1,Lost Customers
17351,36,12,1988.23,1,Lost Customers
17352,696,1,36.25,3,New/Promising
17353,129,4,3242.0,0,Champions
17354,51,4,3143.46,0,Champions
17355,386,1,285.11,3,New/Promising
17356,312,5,946.47,0,Champions
17357,24,2,388.14,2,At-Risk Loyalists
17358,303,5,866.05,0,Champions
17359,11,2,284.46,2,At-Risk Loyalists
17360,17,6,1231.3799999999999,2,At-Risk Loyalists
17361,49,5,880.64,2,At-Risk Loyalists
17362,239,7,1024.04,0,Champions
17363,395,3,940.86,0,Champions
17364,1,28,12070.42,1,Lost Customers
17365,13,15,8224.98,1,Lost Customers
17366,432,2,1096.24,0,Champions
17367,238,1,168.4,3,New/Promising
17368,23,14,2826.14,1,Lost Customers
17369,456,1,979.1999999999999,3,New/Promising
17370,73,4,446.18,2,At-Risk Loyalists
17371,17,6,662.55,2,At-Risk Loyalists
17372,41,28,4377.56,1,Lost Customers
17373,40,7,1167.5,0,Champions
17374,219,3,727.11,0,Champions
17375,199,4,660.55,0,Champions
17376,71,4,453.64,2,At-Risk Loyalists
17377,24,78,18319.41,1,Lost Customers
17378,374,1,10.95,3,New/Promising
17379,11,1,404.66,2,At-Risk Loyalists
17380,434,3,645.0,0,Champions
17381,9,38,40002.37,1,Lost Customers
17382,65,8,902.28,0,Champions
17383,4,2,309.99,2,At-Risk Loyalists
17384,19,3,507.55,2,At-Risk Loyalists
17385,15,1,261.11,2,At-Risk Loyalists
17386,8,7,2812.77,1,Lost Customers
17387,20,2,784.11,2,At-Risk Loyalists
17388,78,11,2691.57,0,Champions
17389,1,61,57224.68,1,Lost Customers
17390,421,1,149.3,3,New/Promising
17391,164,2,508.8,3,New/Promising
17392,307,3,626.56,0,Champions
17393,411,2,381.15,3,New/Promising
17394,219,1,203.86999999999998,3,New/Promising
17395,508,1,97.5,3,New/Promising
17396,39,14,8807.1,1,Lost Customers
17397,22,3,1233.18,2,At-Risk Loyalists
17398,115,3,653.38,0,Champions
17400,126,8,4677.05,0,Champions
17401,541,1,114.85,3,New/Promising
17402,5,23,5096.18,1,Lost Customers
17403,36,2,400.57,2,At-Risk Loyalists
17404,4,23,47781.12,1,Lost Customers
17405,1,3,1031.41,2,At-Risk Loyalists
17406,333,13,4905.05,0,Champions
17407,412,1,552.9,3,New/Promising
17408,163,3,316.09000000000003,3,New/Promising
17409,185,10,7793.51,0,Champions
17410,16,5,1214.72,2,At-Risk Loyalists
17411,12,5,1425.38,2,At-Risk Loyalists
17412,3,16,4417.52,1,Lost Customers
17413,405,2,560.14,3,New/Promising
17414,44,6,2249.52,0,Champions
17415,80,1,507.84,3,New/Promising
17416,30,22,17298.45,1,Lost Customers
17417,549,1,164.18,3,New/Promising
17418,42,3,670.0600000000001,2,At-Risk Loyalists
17419,11,18,6500.52,1,Lost Customers
17420,50,6,1084.43,0,Champions
17421,386,3,1059.41,0,Champions
17422,16,11,3594.76,1,Lost Customers
17423,46,3,1118.95,2,At-Risk Loyalists
17425,19,2,759.17,2,At-Risk Loyalists
17426,8,13,8077.77,1,Lost Customers
17427,72,1,100.8,3,New/Promising
17428,1,45,31819.760000000002,1,Lost Customers
17429,128,5,1357.46,0,Champions
17430,33,4,735.17,2,At-Risk Loyalists
17431,313,1,403.3,3,New/Promising
17432,18,9,1751.39,1,Lost Customers
17433,88,2,569.96,2,At-Risk Loyalists
17434,2,7,2373.82,1,Lost Customers
17435,411,1,331.35,3,New/Promising
17436,2,5,534.06,2,At-Risk Loyalists
17437,530,1,373.17,3,New/Promising
17438,254,5,1422.77,0,Champions
17439,656,1,325.74,3,New/Promising
17440,157,4,323.58,3,New/Promising
17441,732,1,293.35,3,New/Promising
17442,37,15,4620.3,1,Lost Customers
17443,220,1,534.24,3,New/Promising
17444,148,3,2940.04,0,Champions
17446,177,2,120.9,3,New/Promising
17447,40,2,541.53,2,At-Risk Loyalists
17448,497,46,14556.97,1,Lost Customers
17449,2,13,4951.15,1,Lost Customers
17450,8,51,246973.09,1,Lost Customers
17451,1,7,1721.4,1,Lost Customers
17453,18,2,486.71999999999997,2,At-Risk Loyalists
17454,192,10,1547.94,0,Champions
17455,204,1,131.7,3,New/Promising
17456,365,2,1225.42,0,Champions
17457,127,14,5984.8099999999995,1,Lost Customers
17458,15,2,529.58,2,At-Risk Loyalists
17459,43,2,657.3,2,At-Risk Loyalists
17460,94,16,2228.27,1,Lost Customers
17461,23,3,757.46,2,At-Risk Loyalists
17462,60,2,675.69,2,At-Risk Loyalists
17463,16,7,2557.91,1,Lost Customers
17464,158,3,1000.94,0,Champions
17465,426,7,2542.79,0,Champions
17466,10,2,763.28,2,At-Risk Loyalists
17467,395,1,102.6,3,New/Promising
17468,10,3,194.8,2,At-Risk Loyalists
17469,16,17,5051.25,1,Lost Customers
17470,45,11,2804.87,1,Lost Customers
